日期,淨值,MA_7,MA_15,MA_30
2022/08/16,8.56,8.434285714285716,8.312000000000001,8.151666666666667
2022/08/12,8.57,8.467142857142857,8.346,8.181666666666667
2022/08/11,8.59,8.504285714285714,8.378,8.212333333333333
2022/08/10,8.5,8.525714285714285,8.406666666666666,8.239333333333333
2022/08/09,8.42,8.521428571428572,8.422666666666666,8.259333333333334
2022/08/08,8.51,8.522857142857143,8.442,8.278333333333332
2022/08/05,8.43,8.51142857142857,8.455333333333334,8.294666666666666
2022/08/04,8.45,8.495714285714286,8.458666666666666,8.311333333333334
2022/08/03,8.4,8.471428571428572,8.460666666666667,8.326666666666666
2022/08/02,8.36,8.438571428571429,8.462,8.335333333333333
2022/08/01,8.36,8.418571428571429,8.464,8.342666666666666
2022/07/29,8.32,8.404285714285715,8.462,8.346
2022/07/28,8.21,8.361428571428572,8.446,8.341666666666667
2022/07/27,8.14,8.32,8.422,8.338
2022/07/26,8.12,8.272857142857143,8.395999999999999,8.337333333333333
2022/07/25,8.16,8.23857142857143,8.369333333333334,8.340666666666667
2022/07/22,8.18,8.212857142857143,8.343333333333334,8.344666666666667
2022/07/21,8.13,8.18,8.312666666666667,8.345333333333333
2022/07/20,8.06,8.142857142857142,8.283333333333333,8.345
2022/07/19,7.98,8.11,8.254,8.338333333333333
2022/07/18,7.99,8.088571428571429,8.219333333333333,8.330666666666666
2022/07/15,7.88,8.054285714285715,8.182666666666666,8.318999999999999
2022/07/14,7.86,8.01142857142857,8.143333333333334,8.301
2022/07/13,7.92,7.974285714285715,8.111333333333333,8.286
2022/07/12,7.98,7.952857142857143,8.086,8.274000000000001
2022/07/11,8.0,7.944285714285714,8.062000000000001,8.263
2022/07/08,8.01,7.948571428571428,8.041333333333334,8.251666666666667
2022/07/07,8.01,7.951428571428572,8.028,8.237
2022/07/06,7.94,7.96,8.014666666666667,8.218333333333332
2022/07/05,7.85,7.958571428571429,7.996666666666667,8.196333333333333
2022/07/01,7.89,7.954285714285715,7.978666666666667,8.174
2022/06/30,7.83,7.932857142857143,7.955333333333333,8.149333333333335
2022/06/29,7.94,7.924285714285714,7.942666666666667,8.127666666666666
2022/06/28,8.09,7.935714285714285,7.9446666666666665,8.114
2022/06/27,8.06,7.942857142857143,7.95,8.102
2022/06/24,8.01,7.952857142857143,7.951333333333334,8.085333333333333
2022/06/22,7.89,7.958571428571429,7.952,8.067333333333332
2022/06/21,7.9,7.96,7.954666666666666,8.049
2022/06/17,7.83,7.96,7.948666666666667,8.03
2022/06/16,7.85,7.9471428571428575,7.94,8.013
2022/06/15,7.95,7.927142857142857,7.9366666666666665,7.999333333333333
2022/06/14,7.99,7.917142857142857,7.935333333333333,7.988333333333333
2022/06/13,8.09,7.928571428571429,7.940666666666668,7.984333333333334
2022/06/10,8.31,7.988571428571428,7.965333333333333,7.99
2022/06/09,8.5,8.074285714285715,8.008666666666667,8.002666666666666
2022/06/08,8.56,8.178571428571429,8.053333333333333,8.016
2022/06/07,8.5,8.271428571428572,8.098,8.026666666666667
2022/06/03,8.55,8.357142857142858,8.138666666666667,8.040666666666667
2022/06/02,8.51,8.431428571428572,8.166666666666666,8.055666666666667
2022/06/01,8.57,8.5,8.200666666666667,8.075333333333335
2022/05/31,8.53,8.531428571428572,8.235333333333333,8.093333333333334
2022/05/27,8.5,8.531428571428572,8.276000000000002,8.114
2022/05/25,8.21,8.481428571428571,8.296666666666667,8.125666666666666
2022/05/24,8.16,8.432857142857143,8.318666666666667,8.133666666666667
2022/05/23,8.19,8.381428571428572,8.341333333333333,8.140666666666666
2022/05/20,8.22,8.34,8.359333333333334,8.148
2022/05/19,8.15,8.28,8.37,8.152666666666667
2022/05/18,8.28,8.244285714285715,8.382666666666667,8.161666666666667
2022/05/17,8.33,8.22,8.384,8.174666666666667
2022/05/16,8.27,8.22857142857143,8.368666666666666,8.188666666666668
2022/05/13,8.32,8.251428571428571,8.352666666666668,8.203
2022/05/12,8.18,8.25,8.331333333333333,8.214666666666666
2022/05/11,8.35,8.268571428571429,8.318,8.228333333333333
2022/05/10,8.38,8.301428571428572,8.309333333333333,8.238
2022/05/06,8.51,8.334285714285715,8.305333333333333,8.253
2022/05/05,8.75,8.394285714285715,8.32,8.277666666666667
2022/05/04,8.68,8.452857142857143,8.332,8.304
2022/05/03,8.7,8.507142857142856,8.364666666666666,8.330666666666668
2022/05/02,8.68,8.578571428571427,8.399333333333335,8.359
2022/04/29,8.84,8.64857142857143,8.442666666666666,8.392
2022/04/28,8.77,8.704285714285714,8.479333333333333,8.419333333333334
2022/04/27,8.8,8.745714285714286,8.522666666666668,8.446333333333333
2022/04/26,8.82,8.755714285714287,8.558666666666666,8.470666666666666
2022/04/25,8.79,8.77142857142857,8.589333333333334,8.486666666666666
2022/04/22,8.95,8.807142857142857,8.634666666666668,8.501666666666667
2022/04/21,9.15,8.874285714285714,8.69,8.521333333333333
2022/04/20,9.1,8.911428571428571,8.751333333333333,8.541333333333334
2022/04/19,9.07,8.954285714285714,8.799333333333333,8.558666666666666
2022/04/14,9.18,9.008571428571427,8.852666666666666,8.581
2022/04/13,9.14,9.054285714285713,8.894666666666666,8.6
2022/04/12,9.2,9.112857142857143,8.924666666666667,8.622333333333334
2022/04/11,9.17,9.144285714285715,8.957333333333334,8.644666666666666
2022/04/08,9.23,9.155714285714286,8.992666666666667,8.678666666666667
2022/04/07,9.27,9.180000000000001,9.032,8.715666666666666
2022/04/06,9.26,9.207142857142857,9.06,8.751333333333331
2022/04/05,9.47,9.248571428571427,9.106666666666666,8.793
2022/04/04,9.45,9.292857142857143,9.15,8.836333333333332
2022/04/01,9.42,9.324285714285713,9.19,8.874333333333334
2022/03/31,9.47,9.367142857142857,9.235333333333333,8.912333333333331
2022/03/30,9.49,9.404285714285715,9.271333333333333,8.953
2022/03/29,9.47,9.432857142857143,9.292666666666666,8.991333333333333
2022/03/28,9.39,9.45142857142857,9.312000000000001,9.031666666666666
2022/03/25,9.37,9.437142857142858,9.331999999999999,9.065666666666667
2022/03/24,9.31,9.417142857142858,9.340666666666666,9.096666666666666
2022/03/23,9.33,9.404285714285715,9.353333333333333,9.123999999999999
2022/03/22,9.35,9.387142857142859,9.363333333333333,9.144
2022/03/21,9.3,9.36,9.372000000000002,9.164666666666667
2022/03/18,9.26,9.33,9.374,9.183333333333334
2022/03/17,9.16,9.297142857142857,9.366666666666667,9.199333333333332
2022/03/16,9.11,9.26,9.356666666666667,9.208333333333334
2022/03/15,8.95,9.20857142857143,9.322000000000001,9.214333333333334
2022/03/14,9.06,9.17,9.296,9.223
2022/03/11,9.14,9.14,9.277333333333333,9.233666666666666
2022/03/10,9.14,9.117142857142857,9.255333333333335,9.245333333333333
2022/03/09,9.13,9.098571428571429,9.231333333333334,9.251333333333333
2022/03/08,9.05,9.082857142857144,9.203333333333335,9.248
2022/03/07,9.21,9.097142857142858,9.191333333333334,9.251666666666667
2022/03/04,9.28,9.144285714285715,9.185333333333334,9.258666666666667
2022/03/03,9.38,9.19,9.190000000000001,9.265333333333334
2022/03/02,9.35,9.22,9.191333333333334,9.272333333333334
2022/03/01,9.37,9.252857142857142,9.192666666666668,9.277999999999999
2022/02/28,9.33,9.281428571428572,9.194666666666667,9.283333333333333
2022/02/25,9.25,9.31,9.193999999999999,9.283999999999999
2022/02/24,9.05,9.287142857142857,9.186666666666667,9.276666666666667
2022/02/23,9.26,9.284285714285714,9.196666666666665,9.276666666666667
2022/02/22,9.3,9.272857142857143,9.22,9.270999999999999
2022/02/18,9.36,9.274285714285714,9.24,9.268
2022/02/17,9.42,9.281428571428572,9.258666666666668,9.268
2022/02/16,9.43,9.295714285714284,9.277999999999999,9.266666666666667
2022/02/15,9.44,9.322857142857142,9.298666666666668,9.265000000000002
2022/02/14,9.47,9.382857142857144,9.326666666666666,9.264999999999999
